id,name,price,image,brand,category,store,availability,rating,description,link,timestamp
850,Network Analyzer Configurable 850,5442.07,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_849,Rigol,Laboratory,Ram,Out of Stock,4.2,Professional laboratory from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/850,2025-12-26T16:15:56.290119
851,Arbitrary Waveform Generator Mini 851,9068.88,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_850,Siglent,Calibration,Ram,In Stock,3.7,Professional calibration from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/851,2025-12-26T16:15:56.290126
852,Network Analyzer Desktop 852,10000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_851,Generic,Calibration,Ram,Out of Stock,5.0,Professional calibration from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/852,2025-12-26T16:15:56.290132
853,Calibration Model 853,37451.82,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_852,BK Precision,Professional,Ram,Out of Stock,4.1,Professional professional from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/853,2025-12-26T16:15:56.290138
854,Arbitrary Waveform Generator Epsilon 854,185.5,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_853,Fluke,Components,Ram,In Stock,3.6,Professional components from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/854,2025-12-26T16:15:56.290145
855,Thermal Camera Model 855,852.35,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_854,Agilent,Components,Ram,In Stock,4.3,Professional components from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/855,2025-12-26T16:15:56.290152
856,Battery Tester Series 3 856,512.44,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_855,Agilent,Components,Ram,In Stock,4.1,Professional components from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/856,2025-12-26T16:15:56.290159
857,Thermal Camera Model 857,838.67,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_856,Siglent,Components,Ram,Out of Stock,3.6,Professional components from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/857,2025-12-26T16:15:56.290165
858,Vibration Analyzer Model 858,16423.39,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_857,Agilent,Industrial,Ram,Out of Stock,4.4,Professional industrial from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/858,2025-12-26T16:15:56.290171
859,Digital Multimeter Starter 859,18525.56,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_858,HP,Laboratory,Ram,In Stock,4.9,Professional laboratory from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/859,2025-12-26T16:15:56.290177
860,EMI Tester Model 860,19807.14,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_859,Generic,Analysis,Ram,In Stock,4.8,Professional analysis from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/860,2025-12-26T16:15:56.290183
861,Signal Generator Type B 861,6736.98,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_860,Tektronix,Laboratory,Ram,In Stock,3.7,Professional laboratory from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/861,2025-12-26T16:15:56.290189
862,Power Analyzer RS485 862,2404.05,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_861,Keysight,Calibration,Ram,Limited Stock,3.7,Professional calibration from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/862,2025-12-26T16:15:56.290197
863,Digital Multimeter SPI 863,716.64,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_862,BK Precision,Power Supplies,Ram,Limited Stock,4.6,Professional power supplies from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/863,2025-12-26T16:15:56.290203
864,Power Analyzer 2023 Model 864,7533.9,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_863,BK Precision,Analysis,Ram,Out of Stock,4.2,Professional analysis from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/864,2025-12-26T16:15:56.290210
865,EMI Tester Bluetooth 865,11393.33,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_864,Siglent,Analysis,Ram,In Stock,3.9,Professional analysis from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/865,2025-12-26T16:15:56.290217
866,EMI Tester Max 866,4743.53,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_865,Tektronix,Calibration,Ram,In Stock,3.7,Professional calibration from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/866,2025-12-26T16:15:56.290223
867,Network Analyzer Model 867,9033.25,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_866,HP,Calibration,Ram,Out of Stock,4.1,Professional calibration from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/867,2025-12-26T16:15:56.290230
868,Oscilloscope Rack Mount 868,17228.53,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_867,Rigol,Laboratory,Ram,In Stock,4.9,Professional laboratory from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/868,2025-12-26T16:15:56.290236
869,Network Analyzer Max 869,4723.58,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_868,Rigol,Analysis,Ram,In Stock,4.3,Professional analysis from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/869,2025-12-26T16:15:56.290242
870,Spectrum Analyzer Model 870,2476.37,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_869,Agilent,Measurement,Ram,In Stock,3.8,Professional measurement from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/870,2025-12-26T16:15:56.290247
871,Arbitrary Waveform Generator High Resolution 871,8385.41,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_870,Fluke,Test Equipment,Ram,Out of Stock,4.3,Professional test equipment from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/871,2025-12-26T16:15:56.290254
872,DC Load Model 872,49157.25,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_871,Agilent,Professional,Ram,Out of Stock,3.8,Professional professional from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/872,2025-12-26T16:15:56.290260
873,DC Load Ethernet 873,5221.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_872,Keysight,Test Equipment,Ram,Limited Stock,4.9,Professional test equipment from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/873,2025-12-26T16:15:56.290267
874,Power Analyzer High Precision 874,2704.32,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_873,Tektronix,Calibration,Ram,In Stock,4.3,Professional calibration from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/874,2025-12-26T16:15:56.290273
875,Calibration Model 875,253.57,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_874,BK Precision,Components,Ram,Limited Stock,4.4,Professional components from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/875,2025-12-26T16:15:56.290279
876,Power Supply Model 876,711.31,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_875,Tektronix,Tools,Ram,Limited Stock,3.7,Professional tools from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/876,2025-12-26T16:15:56.290285
877,Function Generator Ethernet 877,160.07,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_876,Tektronix,Components,Ram,Limited Stock,3.6,Professional components from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/877,2025-12-26T16:15:56.290291
878,Professional Intelligent 878,1271.83,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_877,Fluke,Tools,Ram,In Stock,4.5,Professional tools from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/878,2025-12-26T16:15:56.290298
879,Signal Generator Bluetooth 879,295.75,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_878,Rigol,Components,Ram,Out of Stock,3.5,Professional components from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/879,2025-12-26T16:15:56.290303
880,Digital Multimeter Model 880,3945.76,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_879,Siglent,Industrial,Ram,In Stock,4.2,Professional industrial from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/880,2025-12-26T16:15:56.290312
881,Arbitrary Waveform Generator WiFi 881,1910.11,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_880,Rigol,Measurement,Ram,In Stock,3.5,Professional measurement from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/881,2025-12-26T16:15:56.290320
882,DC Load Model Z 882,2971.05,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_881,Generic,Test Equipment,Ram,In Stock,4.5,Professional test equipment from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/882,2025-12-26T16:15:56.290326
883,Thermal Camera Professional 883,19423.99,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_882,Rigol,Analysis,Ram,Out of Stock,4.0,Professional analysis from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/883,2025-12-26T16:15:56.290333
884,Component Tester Gamma 884,8154.85,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_883,HP,Measurement,Ram,In Stock,4.5,Professional measurement from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/884,2025-12-26T16:15:56.290340
885,LCR Meter Modular 885,1910.16,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_884,Siglent,Industrial,Ram,In Stock,4.0,Professional industrial from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/885,2025-12-26T16:15:56.290346
886,Oscilloscope Model 886,11071.93,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_885,Generic,Test Equipment,Ram,In Stock,4.8,Professional test equipment from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/886,2025-12-26T16:15:56.290352
887,Digital Multimeter Intelligent 887,20789.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_886,Siglent,Laboratory,Ram,In Stock,4.6,Professional laboratory from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/887,2025-12-26T16:15:56.290359
888,Professional Model 888,10038.64,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_887,Keysight,Industrial,Ram,Limited Stock,4.4,Professional industrial from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/888,2025-12-26T16:15:56.290365
889,Signal Generator Board Level 889,8956.81,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_888,HP,Calibration,Ram,In Stock,3.9,Professional calibration from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/889,2025-12-26T16:15:56.290370
890,Frequency Counter Version 2.0 890,4350.31,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_889,Rigol,Measurement,Ram,In Stock,4.8,Professional measurement from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/890,2025-12-26T16:15:56.290377
891,Digital Multimeter Elite 891,11856.64,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_890,Generic,Laboratory,Ram,In Stock,3.6,Professional laboratory from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/891,2025-12-26T16:15:56.290385
892,Power Analyzer Model 892,2003.77,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_891,Siglent,Analysis,Ram,In Stock,4.8,Professional analysis from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/892,2025-12-26T16:15:56.290392
893,Professional Version 5.0 893,9453.21,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_892,Fluke,Analysis,Ram,In Stock,3.9,Professional analysis from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/893,2025-12-26T16:15:56.290399
894,Logic Analyzer RS232 894,11350.68,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_893,Rigol,Analysis,Ram,In Stock,4.1,Professional analysis from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/894,2025-12-26T16:15:56.290406
895,Function Generator Beta 895,364.21,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_894,BK Precision,Power Supplies,Ram,Out of Stock,3.6,Professional power supplies from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/895,2025-12-26T16:15:56.290413
896,Oscilloscope Model 896,657.43,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_895,Agilent,Components,Ram,In Stock,4.1,Professional components from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/896,2025-12-26T16:15:56.290419
897,Power Analyzer Elite 897,7806.77,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_896,HP,Calibration,Ram,In Stock,4.5,Professional calibration from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/897,2025-12-26T16:15:56.290425
898,Digital Multimeter Model 898,27245.16,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_897,Fluke,Analysis,Ram,In Stock,3.5,Professional analysis from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/898,2025-12-26T16:15:56.290431
899,Signal Generator Version 2.0 899,29415.34,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_898,BK Precision,Professional,Ram,Limited Stock,4.6,Professional professional from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/899,2025-12-26T16:15:56.290437
900,Battery Tester 2024 Model 900,24440.99,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_899,Fluke,Laboratory,Ram,In Stock,4.7,Professional laboratory from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/900,2025-12-26T16:15:56.290443
901,Function Generator Version 5.0 901,1312.74,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_900,Agilent,Measurement,Ram,In Stock,4.0,Professional measurement from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/901,2025-12-26T16:15:56.290450
902,Battery Tester High Accuracy 902,1871.95,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_901,Tektronix,Tools,Ram,Limited Stock,4.9,Professional tools from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/902,2025-12-26T16:15:56.290457
903,Digital Multimeter Type C 903,6653.38,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_902,Siglent,Calibration,Ram,Out of Stock,4.1,Professional calibration from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/903,2025-12-26T16:15:56.290463
904,EMI Tester Gamma 904,376.31,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_903,Keysight,Tools,Ram,In Stock,4.7,Professional tools from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/904,2025-12-26T16:15:56.290470
905,Frequency Counter Model 905,2121.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_904,Tektronix,Power Supplies,Ram,In Stock,4.6,Professional power supplies from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/905,2025-12-26T16:15:56.290476
906,DC Load Model 906,3679.86,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_905,Agilent,Calibration,Ram,Limited Stock,4.1,Professional calibration from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/906,2025-12-26T16:15:56.290483
907,Power Analyzer Elite 907,5709.1,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_906,BK Precision,Measurement,Ram,Limited Stock,4.0,Professional measurement from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/907,2025-12-26T16:15:56.290489
908,Signal Generator I2C 908,14284.39,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_907,Rigol,Industrial,Ram,In Stock,4.4,Professional industrial from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/908,2025-12-26T16:15:56.290496
909,Power Supply Basic 909,710.18,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_908,Agilent,Components,Ram,Out of Stock,4.0,Professional components from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/909,2025-12-26T16:15:56.290501
910,Digital Multimeter Entry Level 910,10153.57,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_909,Generic,Measurement,Ram,Out of Stock,4.6,Professional measurement from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/910,2025-12-26T16:15:56.290507
911,Component Tester Model 911,5726.58,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_910,Keysight,Power Supplies,Ram,In Stock,3.7,Professional power supplies from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/911,2025-12-26T16:15:56.290514
912,EMI Tester Compact 912,43378.35,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_911,Agilent,Professional,Ram,Out of Stock,4.0,Professional professional from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/912,2025-12-26T16:15:56.290521
913,LCR Meter Intelligent 913,18981.06,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_912,Rigol,Laboratory,Ram,In Stock,3.6,Professional laboratory from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/913,2025-12-26T16:15:56.290527
914,Component Tester Max 914,14960.06,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_913,Fluke,Analysis,Ram,In Stock,3.7,Professional analysis from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/914,2025-12-26T16:15:56.290534
915,Professional Model 915,39270.77,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_914,Siglent,Professional,Ram,Out of Stock,3.5,Professional professional from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/915,2025-12-26T16:15:56.290540
916,LCR Meter Model 916,8019.67,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_915,Siglent,Measurement,Ram,Out of Stock,3.7,Professional measurement from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/916,2025-12-26T16:15:56.290546
917,Logic Analyzer Intelligent 917,9861.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_916,Siglent,Measurement,Ram,In Stock,4.4,Professional measurement from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/917,2025-12-26T16:15:56.290553
918,Component Tester Smart 918,3473.75,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_917,HP,Power Supplies,Ram,In Stock,4.6,Professional power supplies from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/918,2025-12-26T16:15:56.290559
919,Thermal Camera Version 2.0 919,8977.56,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_918,Tektronix,Measurement,Ram,In Stock,4.2,Professional measurement from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/919,2025-12-26T16:15:56.290565
920,Function Generator Kit 920,4769.53,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_919,Generic,Power Supplies,Ram,Out of Stock,3.7,Professional power supplies from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/920,2025-12-26T16:15:56.290571
921,Power Supply Model Z 921,2305.94,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_920,Siglent,Measurement,Ram,In Stock,4.3,Professional measurement from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/921,2025-12-26T16:15:56.290578
922,Battery Tester Bundle 922,14989.09,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_921,HP,Laboratory,Ram,In Stock,4.7,Professional laboratory from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/922,2025-12-26T16:15:56.290584
923,Professional Model 923,19599.46,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_922,Agilent,Industrial,Ram,In Stock,4.1,Professional industrial from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/923,2025-12-26T16:15:56.290590
924,Power Supply Max 924,9361.25,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_923,Agilent,Test Equipment,Ram,In Stock,4.5,Professional test equipment from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/924,2025-12-26T16:15:56.290597
925,Calibration Elite 925,5970.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_924,Fluke,Measurement,Ram,Limited Stock,4.8,Professional measurement from Fluke. High quality and reliable performance for all applications.,https://ram-egypt.com/product/925,2025-12-26T16:15:56.290603
926,Arbitrary Waveform Generator Micro 926,6688.31,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_925,Siglent,Laboratory,Ram,In Stock,3.9,Professional laboratory from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/926,2025-12-26T16:15:56.290610
927,Function Generator Panel Mount 927,2019.46,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_926,Siglent,Calibration,Ram,In Stock,4.5,Professional calibration from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/927,2025-12-26T16:15:56.290616
928,Battery Tester Model 928,8649.4,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_927,Keysight,Measurement,Ram,In Stock,5.0,Professional measurement from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/928,2025-12-26T16:15:56.290622
929,Frequency Counter Elite 929,8704.36,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_928,Keysight,Calibration,Ram,Out of Stock,4.8,Professional calibration from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/929,2025-12-26T16:15:56.290628
930,Logic Analyzer Version 3.0 930,712.42,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_929,Generic,Components,Ram,In Stock,4.6,Professional components from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/930,2025-12-26T16:15:56.290634
931,Battery Tester Model 931,3658.18,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_930,Agilent,Analysis,Ram,In Stock,3.7,Professional analysis from Agilent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/931,2025-12-26T16:15:56.290640
932,DC Load Ultra Low Power 932,18437.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_931,BK Precision,Industrial,Ram,In Stock,3.8,Professional industrial from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/932,2025-12-26T16:15:56.290646
933,DC Load Ultra 933,4697.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_932,Rigol,Test Equipment,Ram,In Stock,3.8,Professional test equipment from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/933,2025-12-26T16:15:56.290652
934,Spectrum Analyzer Version 5.0 934,2989.31,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_933,BK Precision,Power Supplies,Ram,Out of Stock,4.5,Professional power supplies from BK Precision. High quality and reliable performance for all applications.,https://ram-egypt.com/product/934,2025-12-26T16:15:56.290659
935,DC Load Model 935,39151.25,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_934,Siglent,Professional,Ram,Out of Stock,4.3,Professional professional from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/935,2025-12-26T16:15:56.290665
936,Network Analyzer Type C 936,178.14,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_935,Siglent,Tools,Ram,Limited Stock,3.9,Professional tools from Siglent. High quality and reliable performance for all applications.,https://ram-egypt.com/product/936,2025-12-26T16:15:56.290671
937,Battery Tester Elite 937,193.05,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_936,HP,Tools,Ram,In Stock,4.1,Professional tools from HP. High quality and reliable performance for all applications.,https://ram-egypt.com/product/937,2025-12-26T16:15:56.290678
938,Battery Tester Epsilon 938,17066.97,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_937,Rigol,Analysis,Ram,Out of Stock,5.0,Professional analysis from Rigol. High quality and reliable performance for all applications.,https://ram-egypt.com/product/938,2025-12-26T16:15:56.290684
939,Arbitrary Waveform Generator Model 939,29855.98,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_938,Generic,Professional,Ram,Limited Stock,5.0,Professional professional from Generic. High quality and reliable performance for all applications.,https://ram-egypt.com/product/939,2025-12-26T16:15:56.290690
940,Arbitrary Waveform Generator Model 940,25355.85,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_939,Keysight,Professional,Ram,Limited Stock,4.4,Professional professional from Keysight. High quality and reliable performance for all applications.,https://ram-egypt.com/product/940,2025-12-26T16:15:56.290695
941,Component Tester CAN 941,3675.72,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ram_940,Tektronix,Measurement,Ram,Out of Stock,3.9,Professional measurement from Tektronix. High quality and reliable performance for all applications.,https://ram-egypt.com/product/941,2025-12-26T16:15:56.290702
