id,name,price,image,brand,category,store,availability,rating,description,link,timestamp
744,Communication High Accuracy 744,802.51,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_743,NXP,Modules,Ekostra,In Stock,3.8,Professional modules from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/744,2025-12-26T16:15:56.267288
745,Bluetooth Type A 745,1025.55,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_744,NXP,Communication,Ekostra,Limited Stock,4.5,Professional communication from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/745,2025-12-26T16:15:56.267294
746,Transceiver Kit 746,373.25,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_745,NXP,RFID,Ekostra,Limited Stock,4.2,Professional rfid from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/746,2025-12-26T16:15:56.267301
747,Sensor USB 747,52.08,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_746,Silicon Labs,RFID,Ekostra,In Stock,4.2,Professional rfid from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/747,2025-12-26T16:15:56.267308
748,GPS Industrial 748,1949.19,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_747,Texas Instruments,Embedded,Ekostra,Out of Stock,4.7,Professional embedded from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/748,2025-12-26T16:15:56.267314
749,Security Bluetooth 749,3607.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_748,Texas Instruments,Test Equipment,Ekostra,Out of Stock,4.7,Professional test equipment from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/749,2025-12-26T16:15:56.267320
750,Communication Model 750,2348.02,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_749,Generic,Embedded,Ekostra,In Stock,4.9,Professional embedded from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/750,2025-12-26T16:15:56.267326
751,Transmitter 2023 Model 751,1180.23,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_750,STMicroelectronics,Communication,Ekostra,Out of Stock,4.5,Professional communication from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/751,2025-12-26T16:15:56.267333
752,Controller Model 752,857.54,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_751,Texas Instruments,Modules,Ekostra,In Stock,3.6,Professional modules from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/752,2025-12-26T16:15:56.267339
753,Amplifier Model 753,305.83,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_752,STMicroelectronics,Security,Ekostra,Limited Stock,3.8,Professional security from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/753,2025-12-26T16:15:56.267345
754,Interface Ultra 754,424.81,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_753,Maxim Integrated,GPS,Ekostra,In Stock,4.5,Professional gps from Maxim Integrated. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/754,2025-12-26T16:15:56.267351
755,GPS Model 755,428.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_754,Silicon Labs,RFID,Ekostra,In Stock,5.0,Professional rfid from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/755,2025-12-26T16:15:56.267357
756,Memory Gamma 756,778.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_755,Maxim Integrated,GPS,Ekostra,In Stock,3.9,Professional gps from Maxim Integrated. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/756,2025-12-26T16:15:56.267364
757,Tester Bundle 757,3288.08,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_756,Espressif,Automation,Ekostra,Limited Stock,4.1,Professional automation from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/757,2025-12-26T16:15:56.267370
758,WiFi Ethernet 758,194.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_757,Silicon Labs,Sensors,Ekostra,In Stock,4.2,Professional sensors from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/758,2025-12-26T16:15:56.267379
759,Sensor Commercial 759,641.86,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_758,NXP,Embedded,Ekostra,Out of Stock,4.9,Professional embedded from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/759,2025-12-26T16:15:56.267386
760,WiFi High Accuracy 760,93.32,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_759,STMicroelectronics,GPS,Ekostra,Out of Stock,3.9,Professional gps from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/760,2025-12-26T16:15:56.267392
761,Receiver Generation 1 761,646.72,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_760,Maxim Integrated,Communication,Ekostra,In Stock,4.4,Professional communication from Maxim Integrated. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/761,2025-12-26T16:15:56.267400
762,Transceiver Model 762,508.91,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_761,STMicroelectronics,Wireless,Ekostra,In Stock,4.0,Professional wireless from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/762,2025-12-26T16:15:56.267407
763,Converter Handheld 763,371.76,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_762,Analog Devices,GPS,Ekostra,Limited Stock,5.0,Professional gps from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/763,2025-12-26T16:15:56.267414
764,WiFi Board Level 764,195.15,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_763,NXP,RFID,Ekostra,Limited Stock,4.6,Professional rfid from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/764,2025-12-26T16:15:56.267420
765,Receiver Alpha 765,1000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_764,Generic,GPS,Ekostra,Out of Stock,3.6,Professional gps from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/765,2025-12-26T16:15:56.267426
766,Memory Modular 766,142.56,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_765,NXP,RFID,Ekostra,In Stock,4.5,Professional rfid from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/766,2025-12-26T16:15:56.267433
767,RFID Commercial 767,2879.26,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_766,STMicroelectronics,Test Equipment,Ekostra,Limited Stock,4.3,Professional test equipment from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/767,2025-12-26T16:15:56.267439
768,Filter Rack Mount 768,1480.72,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_767,Texas Instruments,Embedded,Ekostra,Limited Stock,4.7,Professional embedded from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/768,2025-12-26T16:15:56.267446
769,Sensor Model 769,532.55,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_768,Generic,Wireless,Ekostra,In Stock,4.1,Professional wireless from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/769,2025-12-26T16:15:56.267451
770,Tester Mixed Signal 770,3521.36,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_769,NXP,Test Equipment,Ekostra,Out of Stock,3.6,Professional test equipment from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/770,2025-12-26T16:15:56.267457
771,GPS Model 771,3271.23,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_770,Espressif,Test Equipment,Ekostra,Out of Stock,4.2,Professional test equipment from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/771,2025-12-26T16:15:56.267463
772,Filter Compact 772,843.97,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_771,Analog Devices,GPS,Ekostra,Out of Stock,4.4,Professional gps from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/772,2025-12-26T16:15:56.267470
773,WiFi Series 2 773,500.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_772,STMicroelectronics,RFID,Ekostra,In Stock,3.7,Professional rfid from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/773,2025-12-26T16:15:56.267476
774,Processor High Precision 774,204.37,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_773,Analog Devices,Wireless,Ekostra,Limited Stock,4.9,Professional wireless from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/774,2025-12-26T16:15:56.267482
775,Transceiver Model Y 775,230.84,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_774,Espressif,Communication,Ekostra,In Stock,4.3,Professional communication from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/775,2025-12-26T16:15:56.267489
776,Memory Model 776,889.54,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_775,Silicon Labs,Communication,Ekostra,In Stock,4.3,Professional communication from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/776,2025-12-26T16:15:56.267495
777,Communication Model 777,823.71,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_776,NXP,Communication,Ekostra,Limited Stock,4.5,Professional communication from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/777,2025-12-26T16:15:56.267501
778,Sensor Series 3 778,242.71,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_777,STMicroelectronics,RFID,Ekostra,Limited Stock,4.9,Professional rfid from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/778,2025-12-26T16:15:56.267508
779,WiFi Plus 779,1848.92,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_778,Silicon Labs,Embedded,Ekostra,In Stock,4.5,Professional embedded from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/779,2025-12-26T16:15:56.267514
780,Tester Generation 1 780,324.24,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_779,Silicon Labs,GPS,Ekostra,Limited Stock,4.5,Professional gps from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/780,2025-12-26T16:15:56.267520
781,Automation Micro 781,2646.51,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_780,Espressif,Test Equipment,Ekostra,Out of Stock,4.8,Professional test equipment from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/781,2025-12-26T16:15:56.267526
782,Module Model Z 782,956.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_781,STMicroelectronics,GPS,Ekostra,Limited Stock,4.3,Professional gps from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/782,2025-12-26T16:15:56.267533
783,Processor I2C 783,1241.21,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_782,Espressif,Security,Ekostra,In Stock,4.7,Professional security from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/783,2025-12-26T16:15:56.267539
784,Sensor Model 784,520.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_783,STMicroelectronics,Embedded,Ekostra,In Stock,4.5,Professional embedded from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/784,2025-12-26T16:15:56.267546
785,Processor Analog 785,479.86,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_784,Silicon Labs,Sensors,Ekostra,In Stock,4.8,Professional sensors from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/785,2025-12-26T16:15:56.267552
786,Bluetooth Model X 786,269.34,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_785,Analog Devices,Security,Ekostra,Out of Stock,3.6,Professional security from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/786,2025-12-26T16:15:56.267559
787,Automation Generation 1 787,1883.88,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_786,Texas Instruments,Embedded,Ekostra,In Stock,4.6,Professional embedded from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/787,2025-12-26T16:15:56.267565
788,Automation 2024 Model 788,66.57,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_787,Analog Devices,Modules,Ekostra,In Stock,3.9,Professional modules from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/788,2025-12-26T16:15:56.267572
789,Converter Model 789,1044.3,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_788,Analog Devices,Security,Ekostra,In Stock,4.8,Professional security from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/789,2025-12-26T16:15:56.267578
790,Controller Model 790,395.93,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_789,Generic,Automation,Ekostra,In Stock,4.5,Professional automation from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/790,2025-12-26T16:15:56.267583
791,Transmitter Model 791,284.14,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_790,Generic,Embedded,Ekostra,Out of Stock,5.0,Professional embedded from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/791,2025-12-26T16:15:56.267589
792,Module Smart 792,1182.33,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_791,STMicroelectronics,Communication,Ekostra,In Stock,4.8,Professional communication from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/792,2025-12-26T16:15:56.267596
793,Transmitter Compact 793,5000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_792,Generic,Test Equipment,Ekostra,Limited Stock,4.3,Professional test equipment from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/793,2025-12-26T16:15:56.267602
794,Module Desktop 794,183.49,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_793,Texas Instruments,GPS,Ekostra,In Stock,4.1,Professional gps from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/794,2025-12-26T16:15:56.267609
795,Amplifier Ultra Low Power 795,191.2,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_794,Analog Devices,RFID,Ekostra,Out of Stock,3.7,Professional rfid from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/795,2025-12-26T16:15:56.267616
796,Controller Standard 796,577.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_795,Generic,Sensors,Ekostra,Out of Stock,4.5,Professional sensors from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/796,2025-12-26T16:15:56.267623
797,Amplifier 2023 Model 797,1000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_796,STMicroelectronics,GPS,Ekostra,In Stock,3.9,Professional gps from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/797,2025-12-26T16:15:56.267630
798,Bluetooth Model 798,672.51,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_797,Silicon Labs,Sensors,Ekostra,Limited Stock,4.2,Professional sensors from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/798,2025-12-26T16:15:56.267636
799,Filter Model 799,1629.21,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_798,STMicroelectronics,Test Equipment,Ekostra,Limited Stock,3.9,Professional test equipment from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/799,2025-12-26T16:15:56.267642
800,Bluetooth Version 3.0 800,372.22,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_799,Silicon Labs,Modules,Ekostra,Limited Stock,3.6,Professional modules from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/800,2025-12-26T16:15:56.267648
801,Amplifier Model 801,368.15,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_800,Silicon Labs,GPS,Ekostra,Out of Stock,3.6,Professional gps from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/801,2025-12-26T16:15:56.267654
802,Receiver High Precision 802,2891.58,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_801,Generic,Automation,Ekostra,Limited Stock,3.8,Professional automation from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/802,2025-12-26T16:15:56.267661
803,GPS Entry Level 803,659.08,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_802,Texas Instruments,Modules,Ekostra,In Stock,3.9,Professional modules from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/803,2025-12-26T16:15:56.267668
804,Converter Model 804,258.32,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_803,Generic,Modules,Ekostra,Out of Stock,4.8,Professional modules from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/804,2025-12-26T16:15:56.267674
805,RFID Industrial 805,591.83,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_804,Maxim Integrated,Sensors,Ekostra,In Stock,4.7,Professional sensors from Maxim Integrated. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/805,2025-12-26T16:15:56.267681
806,Communication RS232 806,2373.9,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_805,Texas Instruments,Automation,Ekostra,Out of Stock,3.8,Professional automation from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/806,2025-12-26T16:15:56.267690
807,Converter Alpha 807,431.16,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_806,NXP,RFID,Ekostra,In Stock,4.5,Professional rfid from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/807,2025-12-26T16:15:56.267698
808,Tester Model 808,3130.29,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_807,Silicon Labs,Automation,Ekostra,Out of Stock,4.5,Professional automation from Silicon Labs. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/808,2025-12-26T16:15:56.267707
809,Module Entry Level 809,2783.33,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_808,Maxim Integrated,Test Equipment,Ekostra,In Stock,4.6,Professional test equipment from Maxim Integrated. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/809,2025-12-26T16:15:56.267714
810,Filter Type A 810,857.18,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_809,NXP,GPS,Ekostra,In Stock,4.0,Professional gps from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/810,2025-12-26T16:15:56.267722
811,Amplifier Programmable 811,666.8,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_810,Texas Instruments,Modules,Ekostra,In Stock,5.0,Professional modules from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/811,2025-12-26T16:15:56.267731
812,Amplifier Model 812,216.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_811,Analog Devices,Security,Ekostra,In Stock,3.9,Professional security from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/812,2025-12-26T16:15:56.267740
813,Security USB 813,852.06,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_812,Analog Devices,GPS,Ekostra,In Stock,4.4,Professional gps from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/813,2025-12-26T16:15:56.267748
814,Receiver Mixed Signal 814,784.5,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_813,STMicroelectronics,Automation,Ekostra,In Stock,4.6,Professional automation from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/814,2025-12-26T16:15:56.267757
815,Security Model 815,1361.98,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_814,STMicroelectronics,Embedded,Ekostra,In Stock,4.8,Professional embedded from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/815,2025-12-26T16:15:56.267766
816,Interface Bundle 816,134.85,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_815,Analog Devices,Wireless,Ekostra,Out of Stock,4.4,Professional wireless from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/816,2025-12-26T16:15:56.267775
817,Converter Beta 817,1360.19,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_816,STMicroelectronics,Communication,Ekostra,Limited Stock,4.6,Professional communication from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/817,2025-12-26T16:15:56.267784
818,Module Eta 818,368.61,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_817,Espressif,GPS,Ekostra,In Stock,4.0,Professional gps from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/818,2025-12-26T16:15:56.267793
819,Memory Model 819,354.76,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_818,Generic,Automation,Ekostra,Limited Stock,5.0,Professional automation from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/819,2025-12-26T16:15:56.267802
820,Communication Board Level 820,1648.28,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_819,NXP,Security,Ekostra,In Stock,4.3,Professional security from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/820,2025-12-26T16:15:56.267810
821,Receiver Series 2 821,3274.64,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_820,Analog Devices,Automation,Ekostra,Limited Stock,5.0,Professional automation from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/821,2025-12-26T16:15:56.267819
822,Filter WiFi 822,1000.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_821,Generic,GPS,Ekostra,In Stock,4.4,Professional gps from Generic. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/822,2025-12-26T16:15:56.267828
823,Processor 2024 Model 823,2919.04,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_822,Maxim Integrated,Automation,Ekostra,In Stock,3.8,Professional automation from Maxim Integrated. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/823,2025-12-26T16:15:56.267837
824,Filter Starter 824,967.02,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_823,NXP,Security,Ekostra,Out of Stock,3.8,Professional security from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/824,2025-12-26T16:15:56.267846
825,Tester Bundle 825,635.96,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_824,Analog Devices,Sensors,Ekostra,In Stock,3.6,Professional sensors from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/825,2025-12-26T16:15:56.267856
826,Transmitter Entry Level 826,3270.59,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_825,Espressif,Test Equipment,Ekostra,In Stock,4.8,Professional test equipment from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/826,2025-12-26T16:15:56.267865
827,Transceiver Model 827,619.6,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_826,Analog Devices,Embedded,Ekostra,Limited Stock,4.4,Professional embedded from Analog Devices. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/827,2025-12-26T16:15:56.267873
828,Tester Basic 828,2432.78,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_827,Texas Instruments,Test Equipment,Ekostra,In Stock,4.0,Professional test equipment from Texas Instruments. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/828,2025-12-26T16:15:56.267882
829,Tester Model 829,2216.42,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_828,NXP,Embedded,Ekostra,Limited Stock,4.6,Professional embedded from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/829,2025-12-26T16:15:56.267892
830,Transmitter Version 5.0 830,1441.49,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_829,NXP,Embedded,Ekostra,In Stock,3.9,Professional embedded from NXP. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/830,2025-12-26T16:15:56.267901
831,RFID Model 831,1310.2,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_830,STMicroelectronics,Embedded,Ekostra,Limited Stock,4.9,Professional embedded from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/831,2025-12-26T16:15:56.267911
832,RFID Type B 832,647.19,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_831,Espressif,GPS,Ekostra,Out of Stock,3.9,Professional gps from Espressif. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/832,2025-12-26T16:15:56.267921
833,Amplifier Version 4.0 833,600.0,https://images.unsplash.com/photo-1553406830-ef2513450d76?w=300&h=300&fit=crop&sig=ekostra_832,STMicroelectronics,Wireless,Ekostra,Limited Stock,4.6,Professional wireless from STMicroelectronics. High quality and reliable performance for all applications.,https://ekostra-eg.com/product/833,2025-12-26T16:15:56.267930
